,customer_id,head_count,grand_total,recency,vendor_id,q_recency,q_monetary,q_frequency,cluster
17161,USD8IQO,-0.3596640894938485,-0.5910349850451966,0.5738371266071199,161,3,1,1,1
17162,5ZNYUXZ,-0.3596640894938485,-0.7288031637935364,0.5738371266071199,78,3,1,1,1
17163,YYKZN0F,-0.8923709982766365,0.5908709694800355,0.5738371266071199,83,3,4,1,1
17164,WJ40TSX,0.7057497280717275,-0.15597757847149155,0.5738371266071199,78,3,3,3,1
17165,2WGF9T2,-0.3596640894938485,-0.4895215901779987,0.5738371266071199,197,3,2,1,1
17166,9NDRGOY,-0.3596640894938485,-0.8303165586607343,0.5738371266071199,78,3,1,1,1
17167,PLDEBZ5,-0.8923709982766365,-0.7288031637935364,0.5738371266071199,83,3,1,1,1
17168,BO3LZNR,-0.3596640894938485,-0.6490426392550238,0.5738371266071199,161,3,1,1,1
17169,5F2A0JX,2.3038704544200916,1.8307845782150949,0.5738371266071199,33,3,4,3,0
17170,QKD4XAK,-0.8923709982766365,-0.3952591520870292,0.5738371266071199,193,3,2,1,1
17171,0K85S2P,0.17304281928893955,-0.06171514038052207,0.5738371266071199,83,3,3,2,1
17172,KACPD7C,1.2384566368545156,0.19931930356370106,0.5738371266071199,28,3,3,3,0
17173,UCR0MLL,-0.3596640894938485,-0.15597757847149155,0.5738371266071199,33,3,3,1,1
17174,NQ3ODCE,0.17304281928893955,0.42409896362678184,0.5738371266071199,288,3,4,2,1
17175,5W1PRMC,0.7057497280717275,-0.35175341142965877,0.5738371266071199,193,3,2,3,1
17176,BAV9W8S,-0.3596640894938485,0.5328633152702081,0.5738371266071199,265,3,4,1,1
17177,171PB3P,2.3038704544200916,0.37334226619318295,0.5738371266071199,78,3,4,3,0
17178,PEZZ105,-0.3596640894938485,-0.7868108180033638,0.5738371266071199,23,3,1,1,1
17179,56EIYV7,0.17304281928893955,0.032547297710447405,0.5738371266071199,207,3,3,2,1
17180,BWMEADK,2.83657736320288,1.3594723877602477,0.5738371266071199,78,3,4,3,0
17181,X71XDMI,2.3038704544200916,0.8664073269767154,0.5738371266071199,78,3,4,3,0
17182,YEFLD1R,0.17304281928893955,-0.19948331912886202,0.5738371266071199,78,3,3,2,1
17183,4PLWCNE,-0.3596640894938485,-0.17773044880017672,0.5738371266071199,106,3,3,1,1
17184,NK9XEIN,-0.3596640894938485,-0.6272897689263387,0.5738371266071199,161,3,1,1,1
17185,3JHKJK9,-0.8923709982766365,-0.7868108180033638,0.5738371266071199,157,3,1,1,1
17186,71Y2QC7,0.17304281928893955,0.06155112481536097,0.5738371266071199,159,3,3,2,1
17187,5U9AXM8,-0.3596640894938485,0.6923843643472332,0.5738371266071199,66,3,4,1,1
17188,IQVBNFS,2.83657736320288,2.1063209357117745,0.5738371266071199,161,3,4,3,3
17189,ORZHDGG,-0.8923709982766365,-0.5112744605066839,0.5738371266071199,85,3,2,1,1
17190,MJ8M76R,-0.3596640894938485,-0.7070502934648513,0.5738371266071199,259,3,1,1,1
17191,WRCWDRC,0.17304281928893955,-0.2357381030100041,0.5738371266071199,113,3,3,2,1
17192,OEM4H2A,0.7057497280717275,0.29358174165467027,0.5738371266071199,160,3,4,3,0
17193,1UBX0Q5,-0.8923709982766365,-0.4895215901779987,0.5738371266071199,157,3,2,1,1
17194,X1DF55Z,-0.3596640894938485,-0.17773044880017672,0.5738371266071199,85,3,3,1,1
17195,X75WKG2,0.7057497280717275,0.8374034998718015,0.5738371266071199,81,3,4,3,0
17196,IIQERL3,0.17304281928893955,-0.25749097333868926,0.5738371266071199,78,3,3,2,1
17197,9AJM2R7,0.17304281928893955,0.21382121711615784,0.5738371266071199,159,3,3,2,1
17198,DB9TN5D,1.2384566368545156,0.09780590869650306,0.5738371266071199,157,3,3,3,0
17199,U28MPA4,0.7057497280717275,0.808399672766888,0.5738371266071199,83,3,4,3,0
17200,HAOCL32,0.7057497280717275,0.15581356290633044,0.5738371266071199,78,3,3,3,0
17201,3U2PJ6S,-0.3596640894938485,-0.29374575721983137,0.5738371266071199,154,3,2,1,1
17202,JDYK1O5,-0.3596640894938485,-0.25749097333868926,0.5738371266071199,299,3,3,1,1
17203,UJ748C4,1.2384566368545156,0.9244149811865428,0.5738371266071199,83,3,4,3,0
17204,O5HS6H7,-0.3596640894938485,-0.3952591520870292,0.5738371266071199,106,3,2,1,1
17205,XLO8JO7,0.17304281928893955,-0.29374575721983137,0.5738371266071199,145,3,2,2,1
17206,CMJP6Z0,0.7057497280717275,1.3377195174315621,0.5738371266071199,106,3,4,3,0
17207,6IT0RWT,1.2384566368545156,2.1063209357117745,0.5738371266071199,201,3,4,3,0
17208,LWSZP1I,0.17304281928893955,0.19931930356370106,0.5738371266071199,33,3,3,2,1
17209,MYSXNO1,-0.8923709982766365,-0.4460158495206282,0.5738371266071199,299,3,2,1,1
17210,Q3ELVGB,0.7057497280717275,-0.07621705393297885,0.5738371266071199,148,3,3,3,1
17211,7ZJ4S7W,-0.8923709982766365,-0.5910349850451966,0.5738371266071199,83,3,1,1,1
17212,Y19T6TU,-0.8923709982766365,-0.5330273308353691,0.5738371266071199,259,3,2,1,1
17213,105VE8E,-0.8923709982766365,-0.04721322682806529,0.5738371266071199,92,3,3,1,1
17214,1E41UJF,-0.3596640894938485,-0.31549862754851665,0.5738371266071199,83,3,2,1,1
17215,GALXALP,-0.8923709982766365,-0.6272897689263387,0.5738371266071199,83,3,1,1,1
17216,VYY4KB6,-0.3596640894938485,0.48935757461283774,0.5738371266071199,106,3,4,1,1
17217,YA0O1V5,0.17304281928893955,-0.3952591520870292,0.5738371266071199,161,3,2,2,1
17218,MPFUZ5T,0.17304281928893955,-0.4750196766255418,0.5738371266071199,78,3,2,2,1
17219,YEWZTZV,1.2384566368545156,1.4754876961799026,0.5738371266071199,159,3,4,3,0
17220,7I2P0UN,0.17304281928893955,-0.460517763073085,0.5738371266071199,20,3,2,2,1
17221,NSAOM7R,2.83657736320288,0.7503920185570606,0.5738371266071199,90,3,4,3,0
17222,U9UJUHF,1.7711635456373036,0.31533461198335555,0.5738371266071199,78,3,4,3,0
17223,TUBZQV4,-0.8923709982766365,0.2645779145497567,0.5738371266071199,92,3,4,1,1
17224,SCVU7WE,-0.3596640894938485,-0.6272897689263387,0.5738371266071199,148,3,1,1,1
17225,0ORMDCX,0.17304281928893955,-0.3952591520870292,0.5738371266071199,4,3,2,2,1
17226,JT30DFZ,0.17304281928893955,-0.6490426392550238,0.5738371266071199,193,3,1,2,1
17227,ZLRVH70,-0.3596640894938485,-0.29374575721983137,0.5738371266071199,159,3,2,1,1
17228,03HMY4W,0.17304281928893955,-0.42426297919194295,0.5738371266071199,20,3,2,2,1
17229,YTQLK9A,0.17304281928893955,-0.19948331912886202,0.5738371266071199,161,3,3,2,1
17230,LRQUUX2,0.17304281928893955,-0.2139852326813188,0.5738371266071199,4,3,3,2,1
17231,HT27TY1,-0.3596640894938485,0.19931930356370106,0.5738371266071199,189,3,3,1,1
17232,3XCC2PS,-0.3596640894938485,-0.35175341142965877,0.5738371266071199,199,3,2,1,1
17233,IKHPE9Z,-0.3596640894938485,-0.15597757847149155,0.5738371266071199,83,3,3,1,1
17234,X3MUR9S,-0.3596640894938485,-0.37350628175834405,0.5738371266071199,160,3,2,1,1
17235,QNYIKHY,-0.3596640894938485,-0.5112744605066839,0.5738371266071199,161,3,2,1,1
17236,UO5X10D,0.7057497280717275,0.6923843643472332,0.5738371266071199,159,3,4,3,0
17237,78LWMDQ,-0.8923709982766365,-0.8883242128705616,0.5738371266071199,78,3,1,1,1
17238,0ASF917,-0.8923709982766365,-0.9100770831992469,0.5738371266071199,78,3,1,1,1
17239,LRBUISN,-0.3596640894938485,-0.7650579476746785,0.5738371266071199,78,3,1,1,1
17240,YUEKOOH,-0.3596640894938485,-0.5330273308353691,0.5738371266071199,105,3,2,1,1
17241,ZY42DL8,-0.3596640894938485,-0.6707955095837091,0.5738371266071199,161,3,1,1,1
17242,Y0NMMTW,-0.3596640894938485,-0.5257763740591408,0.5738371266071199,207,3,2,1,1
17243,UGYQO8A,1.7711635456373036,-0.13422470814280624,0.5738371266071199,78,3,3,3,0
17244,8OPBQEV,-0.3596640894938485,-0.039962270051836765,0.5738371266071199,23,3,3,1,1
17245,39MGW9L,-0.8923709982766365,-0.8883242128705616,0.5738371266071199,78,3,1,1,1
17246,OFC7HEA,-0.3596640894938485,0.37334226619318295,0.5738371266071199,192,3,4,1,1
17247,4D20H2R,-0.3596640894938485,-0.6707955095837091,0.5738371266071199,105,3,1,1,1
17248,LDR7K7A,-0.3596640894938485,-0.3952591520870292,0.5738371266071199,161,3,2,1,1
17249,PMNMY38,-0.3596640894938485,-0.039962270051836765,0.5738371266071199,243,3,3,1,1
17250,9S4RBIP,-0.3596640894938485,-0.25749097333868926,0.5738371266071199,66,3,3,1,1
17251,DXHU96T,-0.3596640894938485,-0.31549862754851665,0.5738371266071199,105,3,2,1,1
17252,HDAOZSA,0.7057497280717275,0.48935757461283774,0.5738371266071199,104,3,4,3,0
17253,LXEOMC2,2.3038704544200916,3.8900563026639654,0.5738371266071199,299,3,4,3,3
17254,VPN0B8I,-0.8923709982766365,-0.4532668062968566,0.5738371266071199,85,3,2,1,1
17255,O6D7HIQ,1.7711635456373036,1.9105451027536076,0.5738371266071199,106,3,4,3,0
17256,G1MZ1IT,0.17304281928893955,-0.01820939972315146,0.5738371266071199,83,3,3,2,1
17257,AUD7ZF6,0.17304281928893955,0.19931930356370106,0.5738371266071199,78,3,3,2,1
17258,0N49HIY,-0.3596640894938485,0.6923843643472332,0.5738371266071199,83,3,4,1,1
17259,78LWMDQ,-0.8923709982766365,-0.8883242128705616,0.5738371266071199,78,3,1,1,1
17260,1XO2JMR,-0.8923709982766365,-0.6490426392550238,0.5738371266071199,113,3,1,1,1
17261,P8E7H5T,0.17304281928893955,-0.01820939972315146,0.5738371266071199,113,3,3,2,1
17262,4RFUJ1W,-0.8923709982766365,-0.4895215901779987,0.5738371266071199,195,3,2,1,1
17263,XNL4G6N,-0.3596640894938485,-0.4750196766255418,0.5738371266071199,105,3,2,1,1
17264,6TK7MKS,-0.3596640894938485,-0.8448184722131912,0.5738371266071199,78,3,1,1,1
17265,3SALXXF,0.17304281928893955,-0.09796992426166415,0.5738371266071199,196,3,3,2,1
17266,Z9HE0WS,-0.3596640894938485,-0.8883242128705616,0.5738371266071199,78,3,1,1,1
17267,88K54RC,1.2384566368545156,-0.13422470814280624,0.5738371266071199,28,3,3,3,0
17268,287E0GA,0.17304281928893955,0.9244149811865428,0.5738371266071199,189,3,4,2,0
17269,8RX45G1,0.17304281928893955,-0.7505560341222217,0.5738371266071199,193,3,1,2,1
17270,6A1IUHZ,-0.8923709982766365,-0.8448184722131912,0.5738371266071199,28,3,1,1,1
17271,UEOZBV4,-0.8923709982766365,-0.5330273308353691,0.5738371266071199,201,3,2,1,1
17272,9B5RSNA,-0.3596640894938485,-0.6272897689263387,0.5738371266071199,145,3,1,1,1
17273,PAE8ZVD,-0.3596640894938485,0.5546161855988934,0.5738371266071199,83,3,4,1,1
17274,9K9E18T,-0.8923709982766365,-0.8883242128705616,0.5738371266071199,78,3,1,1,1
17275,AA65956,-0.3596640894938485,-0.5910349850451966,0.5738371266071199,85,3,1,1,1
17276,FDTQ1AF,-0.3596640894938485,-0.17773044880017672,0.5738371266071199,243,3,3,1,1
17277,A5PEW70,-0.3596640894938485,-0.6127878553738817,0.5738371266071199,43,3,1,1,1
17278,X8BK4DW,-0.3596640894938485,-0.29374575721983137,0.5738371266071199,106,3,2,1,1
17279,TBOTOCJ,0.17304281928893955,-0.7288031637935364,0.5738371266071199,195,3,1,2,1
17280,J41AG8R,-0.8923709982766365,-0.7505560341222217,0.5738371266071199,160,3,1,1,1
17281,7RKPEEZ,-0.8923709982766365,-0.8665713425418764,0.5738371266071199,78,3,1,1,1
17282,DVR5A91,0.17304281928893955,-0.29374575721983137,0.5738371266071199,193,3,2,2,1
17283,1OTMH0I,0.17304281928893955,-0.5547802011640545,0.5738371266071199,195,3,2,2,1
17284,JQUMNNV,0.7057497280717275,0.2645779145497567,0.5738371266071199,180,3,4,3,0
17285,JG19S5F,0.17304281928893955,-0.3952591520870292,0.5738371266071199,78,3,2,2,1
17286,SZ0PV0P,-0.8923709982766365,-0.7288031637935364,0.5738371266071199,83,3,1,1,1
17287,Q7EC4TN,1.7711635456373036,0.8301525430955733,0.5738371266071199,83,3,4,3,0
17288,JG19S5F,-0.8923709982766365,-0.9463318670803889,0.5738371266071199,78,3,1,1,1
17289,8RLGJA3,-0.8923709982766365,-0.7288031637935364,0.5738371266071199,203,3,1,1,1
17290,OVIO0NW,0.17304281928893955,-0.039962270051836765,0.5738371266071199,201,3,3,2,1
17291,T4VKJIE,1.7711635456373036,-0.41701202241571456,0.5738371266071199,193,3,2,3,0
17292,QE0M3RG,-0.3596640894938485,-0.8448184722131912,0.5738371266071199,78,3,1,1,1
17293,UYQDW2Y,-0.8923709982766365,-0.6707955095837091,0.5738371266071199,196,3,1,1,1
17294,3XV3MK5,0.17304281928893955,-0.010958442946923198,0.5738371266071199,243,3,3,2,1
17295,EGUCCEE,-0.8923709982766365,0.5908709694800355,0.5738371266071199,83,3,4,1,1
17296,HOOJFD3,-0.3596640894938485,-0.3952591520870292,0.5738371266071199,105,3,2,1,1
17297,6S6G49S,0.17304281928893955,-0.5910349850451966,0.5738371266071199,84,3,1,2,1
17298,TSZECKS,-0.3596640894938485,-0.2139852326813188,0.5738371266071199,145,3,3,1,1
17299,LP3E9PN,0.7057497280717275,0.15581356290633044,0.5429309539569666,20,3,3,3,0
17300,FC3W36K,0.17304281928893955,0.48935757461283774,0.5429309539569666,221,3,4,2,0
17301,KNSNC27,-0.3596640894938485,-0.6925483799123943,0.5429309539569666,195,3,1,1,1
17302,DBL0X78,-0.3596640894938485,-0.11247183781412093,0.5429309539569666,300,3,3,1,1
17303,DBL0X78,-0.3596640894938485,-0.2792438436673746,0.5429309539569666,303,3,3,1,1
17304,7AVU33C,-0.8923709982766365,-0.460517763073085,0.5429309539569666,81,3,2,1,1
17305,FAAT3CP,-0.8923709982766365,-0.7143012502410796,0.5429309539569666,20,3,1,1,1
17306,JAFK84Q,-0.3596640894938485,-0.4750196766255418,0.5429309539569666,75,3,2,1,1
17307,5ETOL7J,0.17304281928893955,-0.2357381030100041,0.5429309539569666,75,3,3,2,1
17308,IFMRZBP,-0.8923709982766365,-0.4822706334017703,0.5429309539569666,20,3,2,1,1
17309,VXOV063,1.2384566368545156,0.2645779145497567,0.5429309539569666,66,3,4,3,0
17310,5CN5V1J,-0.8923709982766365,-0.5330273308353691,0.5429309539569666,250,3,2,1,1
17311,IF90YDU,-0.8923709982766365,-0.7868108180033638,0.5429309539569666,231,3,1,1,1
17312,N8CS6YR,1.7711635456373036,1.8960431892011507,0.5429309539569666,221,3,4,3,0
17313,DK2P6M5,0.7057497280717275,0.7141372346759185,0.5429309539569666,221,3,4,3,0
17314,N3LQCSB,0.17304281928893955,-0.6127878553738817,0.5429309539569666,195,3,1,2,1
17315,TESHJZI,0.7057497280717275,0.17756643323501575,0.5429309539569666,231,3,3,3,0
17316,9WY5QH2,-0.8923709982766365,-0.8883242128705616,0.5429309539569666,75,3,1,1,1
17317,W0OTVWT,0.17304281928893955,-0.039962270051836765,0.5429309539569666,159,3,3,2,1
17318,EL3WZ6Q,-0.3596640894938485,-0.17047949202394833,0.5429309539569666,300,3,3,1,1
17319,WSVG6Y9,-0.3596640894938485,-0.6707955095837091,0.5429309539569666,75,3,1,1,1
17320,6GW9JIZ,-0.8923709982766365,-0.583784028268968,0.5429309539569666,207,3,2,1,1
17321,2MZVD6K,1.2384566368545156,0.5328633152702081,0.5429309539569666,85,3,4,3,0
17322,TEDYS3B,1.2384566368545156,0.3878441797456397,0.5429309539569666,20,3,4,3,0
17323,0ISANP8,0.17304281928893955,-0.41701202241571456,0.5429309539569666,83,3,2,2,1
17324,CX546I5,1.2384566368545156,1.4174800419700748,0.5429309539569666,288,3,4,3,0
17325,NSAOM7R,-0.3596640894938485,-0.6490426392550238,0.5429309539569666,231,3,1,1,1
17326,YAB8PST,-0.3596640894938485,0.41684800685055357,0.5429309539569666,134,3,4,1,1
17327,E363H2H,0.7057497280717275,0.7793958456619744,0.5429309539569666,221,3,4,3,0
17328,TLVVB98,-0.8923709982766365,-0.2139852326813188,0.5429309539569666,288,3,3,1,1
17329,ATFGA75,3.901991180768456,0.5691180991513501,0.5429309539569666,180,3,4,3,0
17330,YYHBCJN,0.17304281928893955,-0.5692821147165112,0.5429309539569666,193,3,2,2,1
17331,KJ2HYLU,0.17304281928893955,1.9613018001872062,0.5429309539569666,274,3,4,2,0
17332,6QHK8GD,2.83657736320288,0.03979825448667567,0.5429309539569666,195,3,3,3,0
17333,NMZAECB,-0.3596640894938485,-0.5547802011640545,0.5429309539569666,85,3,2,1,1
17334,KJ2HYLU,0.7057497280717275,3.4042421986566613,0.5429309539569666,274,3,4,3,3
17335,5ZNYUXZ,-0.8923709982766365,-0.4532668062968566,0.5429309539569666,23,3,2,1,1
17336,ERER3MP,-0.3596640894938485,-0.5112744605066839,0.5429309539569666,250,3,2,1,1
17337,M9K2XB5,0.7057497280717275,-0.7070502934648513,0.5429309539569666,195,3,1,3,1
17338,B27X2DU,-0.8923709982766365,-0.6490426392550238,0.5429309539569666,4,3,1,1,1
17339,HEHQN0I,-0.3596640894938485,0.634376710137406,0.5429309539569666,23,3,4,1,1
17340,TGY2ULP,0.17304281928893955,-0.06171514038052207,0.5429309539569666,159,3,3,2,1
17341,HG9EK6S,-0.3596640894938485,-0.07621705393297885,0.5429309539569666,113,3,3,1,1
17342,P5MY5MS,2.83657736320288,0.5691180991513501,0.5429309539569666,4,3,4,3,0
17343,P5MY5MS,2.83657736320288,0.5691180991513501,0.5429309539569666,4,3,4,3,0
17344,WNB9LPJ,-0.3596640894938485,0.2428250442210714,0.5429309539569666,180,3,3,1,1
17345,NW49PDT,0.7057497280717275,1.4609857826274455,0.5429309539569666,113,3,4,3,0
17346,ZP7F6O0,-0.3596640894938485,-0.039962270051836765,0.5429309539569666,113,3,3,1,1
17347,ALK6YIY,-0.8923709982766365,-0.5330273308353691,0.5429309539569666,113,3,2,1,1
17348,UWE57SM,-0.8923709982766365,-0.7868108180033638,0.5429309539569666,4,3,1,1,1
17349,4808LFG,-0.3596640894938485,-0.8883242128705616,0.5429309539569666,193,3,1,1,1
17350,UMN8TGE,0.7057497280717275,-0.2357381030100041,0.5429309539569666,195,3,3,3,1
17351,0SF0O5L,-0.3596640894938485,-0.7505560341222217,0.5429309539569666,193,3,1,1,1
17352,SJSQ8GZ,-0.8923709982766365,-0.31549862754851665,0.5429309539569666,271,3,2,1,1
17353,2PK2B85,3.3692842719856677,3.5492613341812294,0.5429309539569666,81,3,4,3,3
17354,BNX009R,-0.8923709982766365,-0.25749097333868926,0.5429309539569666,180,3,3,1,1
17355,ERFF47K,-0.8923709982766365,-0.8303165586607343,0.5429309539569666,159,3,1,1,1
17356,PS6EEV5,0.7057497280717275,0.15581356290633044,0.5429309539569666,104,3,3,3,0
17357,OJ6L8CF,-0.8923709982766365,-0.4532668062968566,0.5429309539569666,115,3,2,1,1
17358,UOG1GPS,0.7057497280717275,0.6126238398087208,0.5429309539569666,274,3,4,3,0
17359,2SAVOVO,2.83657736320288,0.018045384157990625,0.5429309539569666,195,3,3,3,0
17360,B4SXIJK,-0.3596640894938485,-0.8883242128705616,0.5429309539569666,196,3,1,1,1
17361,AFJYNHD,0.17304281928893955,-0.8303165586607343,0.5429309539569666,231,3,1,2,1
17362,SNS7GCQ,-0.3596640894938485,-0.6127878553738817,0.5429309539569666,4,3,1,1,1
17363,SWD197Y,-0.3596640894938485,0.6923843643472332,0.5429309539569666,303,3,4,1,1
17364,E72IXME,-0.8923709982766365,-0.8085636883320491,0.5429309539569666,193,3,1,1,1
17365,C3ZWTGF,-0.3596640894938485,-0.2139852326813188,0.5429309539569666,105,3,3,1,1
17366,2CYFAIW,0.7057497280717275,0.9026621108578574,0.5429309539569666,81,3,4,3,0
17367,B4SXIJK,-0.3596640894938485,-0.8883242128705616,0.5429309539569666,196,3,1,1,1
17368,7I075MF,-0.3596640894938485,-0.6707955095837091,0.5429309539569666,20,3,1,1,1
17369,I0JHSPX,0.7057497280717275,0.8446544566480301,0.5429309539569666,4,3,4,3,0
17370,BUZEM58,0.17304281928893955,0.2790798281022135,0.5429309539569666,148,3,4,2,1
17371,DRE41A0,1.7711635456373036,0.07605303836781775,0.5429309539569666,4,3,3,3,0
17372,Y8656NW,-0.8923709982766365,-0.5112744605066839,0.5429309539569666,113,3,2,1,1
17373,FWNWSYH,-0.3596640894938485,-0.6272897689263387,0.5429309539569666,180,3,1,1,1
17374,5AND1E8,-0.8923709982766365,-0.7288031637935364,0.5429309539569666,33,3,1,1,1
17375,5HU7OCE,0.17304281928893955,0.4748556610603807,0.5429309539569666,113,3,4,2,0
17376,TRX0JD0,-0.8923709982766365,-0.982586650961531,0.5429309539569666,231,3,1,1,1
17377,UFR62AR,0.17304281928893955,-0.5112744605066839,0.5429309539569666,113,3,2,2,1
17378,O7O130D,-0.8923709982766365,-0.7288031637935364,0.5429309539569666,4,3,1,1,1
17379,M7BU6GY,0.7057497280717275,-0.337251497877202,0.5429309539569666,66,3,2,3,1
17380,4Q7OSJA,0.7057497280717275,1.0476812463824259,0.5429309539569666,23,3,4,3,0
17381,R7XBMFV,0.17304281928893955,2.3673553796559976,0.5429309539569666,303,3,4,2,0
17382,LOOS96T,-0.3596640894938485,0.03979825448667567,0.5429309539569666,113,3,3,1,1
17383,OXY8BKP,-0.3596640894938485,-0.25749097333868926,0.5429309539569666,4,3,3,1,1
17384,AXRRFT9,-0.3596640894938485,0.0035434706055335846,0.5429309539569666,113,3,3,1,1
17385,WIULHOR,-0.3596640894938485,-0.2139852326813188,0.5429309539569666,4,3,3,1,1
17386,QX4SASZ,-0.3596640894938485,-0.19223236235263363,0.5429309539569666,274,3,3,1,1
17387,0GW8QX0,-0.3596640894938485,-0.5330273308353691,0.5429309539569666,4,3,2,1,1
17388,M9S7CJP,-0.8923709982766365,-0.6490426392550238,0.5429309539569666,113,3,1,1,1
17389,HH9816T,-0.3596640894938485,-0.06171514038052207,0.5429309539569666,113,3,3,1,1
17390,M7BU6GY,0.7057497280717275,0.48935757461283774,0.5429309539569666,113,3,4,3,0
17391,PZUIFGD,-0.3596640894938485,-0.9100770831992469,0.5429309539569666,195,3,1,1,1
17392,NEY0Q9B,0.17304281928893955,-0.19948331912886202,0.5429309539569666,259,3,3,2,1
17393,CRZYO0M,2.3038704544200916,2.8024127862297026,0.5429309539569666,113,3,4,3,3
17394,AVKJUT6,-0.8923709982766365,0.09780590869650306,0.5429309539569666,303,3,3,1,1
17395,CRZYO0M,1.7711635456373036,2.229587200907658,0.5429309539569666,113,3,4,3,0
17396,TZ3B5MY,0.7057497280717275,0.21382121711615784,0.5429309539569666,157,3,3,3,0
17397,8612ERV,6.565525724682396,2.99818861918787,0.5429309539569666,78,3,4,3,3
17398,M2GM6HC,-0.8923709982766365,-0.7288031637935364,0.5429309539569666,104,3,1,1,1
17399,891G0JF,-0.8923709982766365,-0.7650579476746785,0.5429309539569666,78,3,1,1,1
17400,OFH6BD0,-0.3596640894938485,-0.38075723853457244,0.5429309539569666,250,3,2,1,1
17401,4UZKXW2,-0.8923709982766365,-0.17773044880017672,0.5429309539569666,310,3,3,1,1
17402,ROSB68L,1.7711635456373036,4.3106117956852135,0.5429309539569666,192,3,4,3,3
17403,MMC4H6L,-0.3596640894938485,-0.09796992426166415,0.5429309539569666,113,3,3,1,1
17404,4HS24FB,-0.8923709982766365,-0.6925483799123943,0.5429309539569666,148,3,1,1,1
17405,5MQBPLB,0.17304281928893955,0.29358174165467027,0.5429309539569666,113,3,4,2,1
17406,RHXIOMD,1.2384566368545156,0.7866468024382027,0.5429309539569666,104,3,4,3,0
17407,MR6ILXL,-0.8923709982766365,-0.4895215901779987,0.5429309539569666,176,3,2,1,1
17408,D2OSJI5,-0.3596640894938485,-0.5330273308353691,0.5429309539569666,113,3,2,1,1
17409,CUOTXKY,-0.8923709982766365,-0.6272897689263387,0.5429309539569666,106,3,1,1,1
17410,PAJZSDJ,-0.8923709982766365,-0.29374575721983137,0.5429309539569666,134,3,2,1,1
17411,USBI45V,0.17304281928893955,-0.337251497877202,0.5429309539569666,78,3,2,2,1
17412,TOVJ2FG,-0.3596640894938485,-0.6272897689263387,0.5429309539569666,105,3,1,1,1
17413,FRBAFP4,0.17304281928893955,1.0259283760537405,0.5429309539569666,180,3,4,2,0
17414,7K01KAW,-0.8923709982766365,-0.5330273308353691,0.5429309539569666,303,3,2,1,1
17415,MHL4RP4,-0.8923709982766365,-0.6490426392550238,0.5429309539569666,113,3,1,1,1
17416,TZ3B5MY,0.17304281928893955,0.35158939586449767,0.5429309539569666,157,3,4,2,1
17417,P99JWMX,1.2384566368545156,0.7793958456619744,0.5429309539569666,33,3,4,3,0
17418,A6GAI21,-0.3596640894938485,-0.5330273308353691,0.5429309539569666,176,3,2,1,1
17419,OIIB7PV,-0.3596640894938485,-0.6707955095837091,0.5429309539569666,78,3,1,1,1
17420,K4VF7IY,-0.3596640894938485,-0.35175341142965877,0.5429309539569666,90,3,2,1,1
17421,03E01HL,-0.3596640894938485,-0.11972279459034946,0.5429309539569666,113,3,3,1,1
17422,2FSSUVJ,0.17304281928893955,0.0035434706055335846,0.5429309539569666,4,3,3,2,1
17423,RJVHFZ6,0.7057497280717275,0.15581356290633044,0.5429309539569666,33,3,3,3,0
17424,66MUXHO,-0.3596640894938485,-0.4895215901779987,0.5429309539569666,78,3,2,1,1
17425,5XOVBAT,1.2384566368545156,-0.43151393596817134,0.5429309539569666,195,3,2,3,0
17426,BR6ZPIQ,0.7057497280717275,-0.11972279459034946,0.5429309539569666,78,3,3,3,1
17427,BV55QM0,-0.3596640894938485,1.1129398573684817,0.5429309539569666,192,3,4,1,0
17428,T3KF31M,-0.3596640894938485,-0.38075723853457244,0.5429309539569666,180,3,2,1,1
17429,NWKBX8T,0.17304281928893955,0.634376710137406,0.5429309539569666,176,3,4,2,0
17430,CRZ9HEO,-0.3596640894938485,0.19206834678747253,0.5429309539569666,250,3,3,1,1
17431,TL7Z2DM,-0.3596640894938485,-0.35900436820588716,0.5429309539569666,20,3,2,1,1
17432,6XSHXS1,0.7057497280717275,0.41684800685055357,0.5429309539569666,104,3,4,3,0
17433,RAJ2HU0,-0.8923709982766365,0.13406069257764514,0.5429309539569666,265,3,3,1,1
17434,N3R0PD5,-0.8923709982766365,-0.8883242128705616,0.5429309539569666,78,3,1,1,1
17435,JBAG0YE,-0.8923709982766365,-0.11247183781412093,0.5429309539569666,288,3,3,1,1
17436,UW3GRD6,-0.3596640894938485,-0.37350628175834405,0.5429309539569666,149,3,2,1,1
17437,WDMBKSS,-0.3596640894938485,-0.09796992426166415,0.5429309539569666,113,3,3,1,1
17438,0CHV11Z,-0.8923709982766365,-0.5547802011640545,0.5429309539569666,113,3,2,1,1
17439,Y06O17J,-0.8923709982766365,-0.6707955095837091,0.5429309539569666,113,3,1,1,1
17440,7M3U5FS,0.17304281928893955,-0.7288031637935364,0.5429309539569666,75,3,1,2,1
17441,CD5Z2ZO,-0.8923709982766365,-0.4895215901779987,0.5429309539569666,113,3,2,1,1
17442,61H3NYO,0.17304281928893955,-0.15597757847149155,0.5429309539569666,157,3,3,2,1
17443,I2LCSD1,-0.8923709982766365,-0.6127878553738817,0.5429309539569666,113,3,1,1,1
17444,10A2LDQ,0.17304281928893955,-0.6127878553738817,0.5429309539569666,148,3,1,2,1
